id,zipcode,tax_region_name,state_rate,county_rate,city_rate,special_rate,risk_level,county_id
f169abd0-d338-49dc-9d78-09a03dc1caf3,90001,HUNTINGTON PARK,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
a9accc3b-59f4-4edf-8222-ff7853e7b5a7,90002,LYNWOOD,0.06,0.0025,0.01,0.03,0,776c53e4-32b2-4889-8c01-7c7274dc5376
366d52fa-dc37-48ef-b53d-bfdf5582f27d,90003,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
8e3f8273-2549-47af-bf14-db964ca1dc44,90004,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
0e512153-bf8a-41db-a4b1-3fcd644bc762,90005,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
56031f2d-5c45-4fc3-b616-81de627e5582,90006,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
967fe470-c894-4b92-8fc3-6fd1e6b8ae82,90007,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
f5871165-d55e-4fb8-8ebb-c0b4061334f9,90008,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
8064984b-0736-428f-a291-aa7207575966,90009,INGLEWOOD,0.06,0.0025,0.005,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
e92900ed-f11a-4294-90ac-792429c660f8,90010,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
ed9a3217-0c8c-4165-b84e-1ebf9dc15558,90011,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
0594511c-ce17-4f99-a115-c71b31e4f2f0,90012,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
53b693d5-abc5-4200-877b-210126c6f12a,90013,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
cf614539-3b3a-4d29-94ce-036948153193,90014,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
d1a45ae0-12b3-4edd-ab6f-a19a40cf5108,90015,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
20ecaa4b-c21b-4d50-b8da-06d61bf594bf,90016,CULVER CITY,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
a0b3d35a-3b76-43ad-8513-5da30f314e74,90017,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
e06469dc-6dcd-40f2-b6c7-7b31f1b61ac3,90018,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
3b47b1a5-4566-4fa5-ba0a-32eb3edcb56a,90019,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6a0ed170-66f0-4dae-994e-6b434ca9f153,90020,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
839e3bbb-8dba-4f10-b6c5-b30179a2b76a,90021,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6b4179ca-b22e-4033-9533-cb2b5efbb5e1,90022,MONTEBELLO,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
5b01faa1-ba14-4d72-835a-d70ff8595df4,90023,VERNON,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
be7a69b6-eab1-408b-8ce4-4d02c58339a7,90024,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
63106e21-2bfb-4e34-a5f9-fe2274ed361f,90025,SANTA MONICA,0.06,0.0025,0.01,0.03,0,776c53e4-32b2-4889-8c01-7c7274dc5376
60e6cb1b-eba6-454a-8b3e-c857a00f1138,90026,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
d1e26b0f-caaa-4e4b-b293-2809f306ef86,90027,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
abfdf410-d0e5-473c-b069-7f8eb530e39c,90028,WEST HOLLYWOOD TOURISM IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
dd387b36-ec57-4b37-8792-716e29d52b36,90029,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
e332bf61-48bf-4fea-a1d0-ef8fbe656420,90030,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
b206272e-61f0-4c1e-a592-f7fe0000d6a3,90031,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
35a7126e-a078-4aca-b7a7-056697c58b62,90032,ALHAMBRA,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
ae6f6578-0061-4def-b3cb-6cdfd91be836,90033,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
0ac8f605-5168-47c9-910f-c844dacc63b4,90034,CULVER CITY,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
b544fa40-bfbb-4b5d-b8ea-d8e40cbc8acd,90035,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
7fb3dcc7-2b55-48cc-ba7f-f6e0e192e4c8,90036,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
33ffab8a-d255-4061-9c52-42e3ee62fb54,90037,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
e017e437-9844-4c28-b6a6-c98a81f4a4cb,90038,WEST HOLLYWOOD TOURISM IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
98d8355a-1c11-46a1-b62d-2d85ea03d8d0,90039,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
ec2e5419-f0c7-48f4-9f08-069053975165,90040,BELL GARDENS,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
55f07198-0073-44ec-80c1-06d70c25ceda,90041,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6393bf0b-ed44-4d30-9eec-b7e84fa2a213,90042,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
8b39ee56-68ad-4345-b872-ea599363be73,90043,INGLEWOOD,0.06,0.0025,0.005,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
8eca4ec6-1efd-48bb-983a-c3d5c93dfaf9,90044,GARDENA,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
b919ff40-670f-4a95-b844-cdbf6072bbeb,90045,HAWTHORNE,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
a5ad1d9b-3ade-44a8-afcb-fe9bfc9f6ddd,90046,WEST HOLLYWOOD TOURISM IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
e078d64f-ad58-4b05-b3c9-38ace0b8d2db,90047,GARDENA,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
c8e3d3d2-b649-4a2d-a595-32be036e37da,90048,WEST HOLLYWOOD TOURISM IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
c5714ec3-ff76-442c-8fa6-58e2344143ef,90049,SANTA MONICA,0.06,0.0025,0.01,0.03,0,776c53e4-32b2-4889-8c01-7c7274dc5376
3ac78940-a5dd-4770-8001-fb0ecb702f69,90050,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
7177fb88-9b4d-4442-a725-8139d3fde040,90051,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
3a1fa8bc-d619-4681-b989-2f79461f01db,90052,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6fa22e75-1108-4f87-95c5-4f9b737a157f,90053,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6de40ffb-5b94-4db2-8fd6-c730c4adbd90,90054,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
d06ff545-30a5-462d-b28f-cf83c2e0a71c,90055,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
3f7fc0b6-a8ed-4730-b55f-9a82f70d5db0,90056,INGLEWOOD,0.06,0.0025,0.005,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
582b2b8b-57b0-4fa4-9b7f-909e2f4c7d13,90057,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
d32a4685-d8e6-4785-be5f-1902e988e475,90058,VERNON,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6dc56337-357f-4745-a275-bc8446fed3d5,90059,LYNWOOD,0.06,0.0025,0.01,0.03,0,776c53e4-32b2-4889-8c01-7c7274dc5376
1c5f7575-78e7-4121-987c-d77b9daf730f,90060,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
4a0b0658-86b1-4f2e-8690-a6578053ec52,90061,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
c94b078e-8d73-47b2-9808-d431e1306583,90062,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
9f6b896e-01f3-49ec-a19d-2ac7c7ab28f8,90063,MONTEREY PARK,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
c981e2b0-24c6-4df1-9369-2cad44976ed9,90064,SANTA MONICA,0.06,0.0025,0.01,0.03,0,776c53e4-32b2-4889-8c01-7c7274dc5376
22ea5c2b-cdaf-4306-bd64-81847e256cf3,90065,GLENDALE,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
5a114816-66a3-408d-abd5-6f2aac029905,90066,SANTA MONICA,0.06,0.0025,0.01,0.03,0,776c53e4-32b2-4889-8c01-7c7274dc5376
422ef612-9727-4a11-b579-fd1751841099,90067,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
a081bf48-311d-4d0f-a449-f92c27f40f57,90068,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
987c5d84-1294-4aab-bd37-7cba14bf7d2c,90069,WEST HOLLYWOOD TOURISM IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,de3bb50d-f9ac-4aa1-af56-6b7d763bcd1c
6660063f-851b-49f0-9084-88a78bade7c9,90070,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
95fb3229-6c20-4b9c-82c6-bba4adee5715,90071,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
2723acad-dc06-46c1-8b98-297484bd916f,90072,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
34a6e908-08d0-48ae-ae8d-d9aea085f431,90073,LOS ANGELES,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
9aa23d60-0dae-4cbe-806a-960f43aaba4b,90074,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
02bb9a93-e788-46ee-9bb9-6587a6988f46,90075,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
9972aadc-bd0b-422b-9b57-7832b15c684e,90076,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6de88666-4ef1-44c0-b078-0b14137fb0d1,90077,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
af8145a6-53f7-4899-99c8-a02a3fc930e7,90078,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
001a9521-1f94-44ab-93b6-b38d1dcc13cf,90079,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
f7879495-0780-4ee6-a482-dc8e5d74f1b2,90080,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
fb1c1713-208b-4ec4-b647-b43a5203dcb3,90081,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
e093d078-fa2c-4322-ab1b-240d071c1103,90082,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
9ce7d014-1c62-4669-ab5c-a24b568df427,90083,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
765afc7f-2688-4dcc-a3f8-616be697a24c,90084,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
71bb6438-7c37-4635-b4f8-e526968b10fe,90086,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
dd89f2b8-67c9-4606-96e8-7dec9b85279c,90087,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
63f0aa55-9027-4fb4-881d-cc35f07f0d84,90088,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
3a25e0a6-ee0e-4e18-a15a-4ee7117ff25d,90089,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
2beaa9de-5d26-4dfd-9a0c-e98af768c826,90091,COMMERCE,0.06,0.0025,0.0075,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
9803ae33-3ef5-4c72-8db9-2065c30d074e,90093,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
cf28f0be-7dcf-4fc6-b3c5-c729bfffe471,90094,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6184b110-667e-49d4-a1a7-1f33a1db863d,90095,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
f87e06a4-88a5-4c13-80f0-c149c231c000,90096,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
94d9ca00-6ffa-424f-ba3d-5f22d9ff0573,90099,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
c6c24435-2dbe-4467-8027-a083e219ceff,90134,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
cabda30f-5acc-4848-a6f9-272389c17040,90189,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,776c53e4-32b2-4889-8c01-7c7274dc5376
6fb804e7-19ca-4ec5-835b-a4d9619c14cd,90201,BELL GARDENS,0.06,0.0025,0.0075,0.0325,0,d92bf585-5f51-482e-9f3d-e3a8d6c63aab
38cf23d7-c8d2-4a61-9a0e-1a5b6a51940a,90202,BELL GARDENS,0.06,0.0025,0.0075,0.0325,0,be780de2-3a6f-4d43-a9a4-70a5cbacca8f
11a41db1-2ca3-4925-a4fb-003c11e2479f,90209,BEVERLY HILLS,0.06,0.0025,0,0.0325,0,3ee06d5f-9447-4993-a084-a6fe6dd3b3ea
a8c3eaa1-eae3-41ba-bbad-9b46d1e7b515,90210,WEST HOLLYWOOD TOURISM IMPROVEMENT DISTRICT,0.06,0.0025,0.0075,0.0325,0,3ee06d5f-9447-4993-a084-a6fe6dd3b3ea
74ea6756-e40b-4734-9869-83e4916a1615,90211,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,3ee06d5f-9447-4993-a084-a6fe6dd3b3ea
6c91016d-fa03-48ac-abca-70053fc9fb3f,90212,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,3ee06d5f-9447-4993-a084-a6fe6dd3b3ea
86f61e41-6516-4890-8a0b-bd7afc1cb27e,90213,BEVERLY HILLS,0.06,0.0025,0,0.0325,0,3ee06d5f-9447-4993-a084-a6fe6dd3b3ea
8c6af5d7-7be8-4afe-aedf-a176d94d41a9,90220,CARSON,0.06,0.0025,0.0075,0.0325,0,c815a663-af91-41b7-a2d2-73952fac24ef
f099bb1b-1727-4e86-9b9e-05798f853792,90221,CARSON,0.06,0.0025,0.0075,0.0325,0,c815a663-af91-41b7-a2d2-73952fac24ef
10da383a-5afd-4852-9a2f-cebe8964bf34,90222,LYNWOOD,0.06,0.0025,0.01,0.03,0,c815a663-af91-41b7-a2d2-73952fac24ef
7462d37a-db35-4c78-8321-44c94711bc23,90223,COMPTON,0.06,0.0025,0.01,0.03,0,c815a663-af91-41b7-a2d2-73952fac24ef
35249ef8-00ff-425d-a801-61d21b0df3e5,90224,COMPTON,0.06,0.0025,0.01,0.03,0,c815a663-af91-41b7-a2d2-73952fac24ef
18e2b3b8-58e3-40b2-9e46-024e2d5e07db,90230,CULVER CITY,0.06,0.0025,0.0075,0.0325,0,4a3ef1d0-5725-4c45-9bf2-68c700d8d76f
87cdbc27-04b5-4ef5-8815-60460fb51e99,90231,CULVER CITY,0.06,0.0025,0.0075,0.0325,0,4a3ef1d0-5725-4c45-9bf2-68c700d8d76f
4046bfd3-74e8-4cd0-b84f-99e875fcc462,90232,CULVER CITY,0.06,0.0025,0.0075,0.0325,0,4a3ef1d0-5725-4c45-9bf2-68c700d8d76f
f1e0bfd6-5a80-4477-afea-d55f675b0802,90239,DOWNEY,0.06,0.0025,0.005,0.0325,0,5f34a77b-dec1-4361-99e3-e23df51acc45
f973e158-819a-4976-b9bd-9a6fbbd66338,90240,DOWNEY,0.06,0.0025,0.005,0.0325,0,5f34a77b-dec1-4361-99e3-e23df51acc45
772461e3-d1de-41b9-a07f-bbdbdb77748b,90241,NORWALK,0.06,0.0025,0.0075,0.0325,0,5f34a77b-dec1-4361-99e3-e23df51acc45
b28fa2ad-938b-42ab-9918-38ec058422ee,90242,BELLFLOWER,0.06,0.0025,0.0075,0.0325,0,5f34a77b-dec1-4361-99e3-e23df51acc45
eebc97cb-5dd8-4fce-a11e-33e665c66c74,90245,HAWTHORNE,0.06,0.0025,0.0075,0.0325,0,64bfe0a3-29b8-4ba1-9927-ee1e35378265
9f1e2b17-e5fb-42e5-8bb1-064237b62547,90247,GARDENA,0.06,0.0025,0.0075,0.0325,0,deb01bb8-112f-4fcf-9cf9-d19c172e0c4d
239f5960-8390-40bf-acf1-8d8367a19edb,90248,CARSON,0.06,0.0025,0.0075,0.0325,0,deb01bb8-112f-4fcf-9cf9-d19c172e0c4d
5219e2e5-26f9-4f4c-83fc-46eb1ea8672c,90249,GARDENA,0.06,0.0025,0.0075,0.0325,0,deb01bb8-112f-4fcf-9cf9-d19c172e0c4d
505c7b66-9324-4ad6-b0e2-840a5d6e453c,90250,GARDENA,0.06,0.0025,0.0075,0.0325,0,4009c0bb-8946-4197-820a-97941ad9dbb8
3fe969fb-c0e8-4c82-b540-895daa0856e4,90251,HAWTHORNE,0.06,0.0025,0.0075,0.0325,0,4009c0bb-8946-4197-820a-97941ad9dbb8
72e6e408-bab1-458f-9ded-439e1c64f3fc,90254,HERMOSA BEACH,0.06,0.0025,0,0.0325,0,949f8599-bba7-46d2-b706-cb6ab419cd3f
62c1db8f-203c-4c36-aa82-b11c76ecd3b5,90255,CUDAHY,0.06,0.0025,0.0075,0.0325,0,bca78957-9ce5-4c5b-8738-9af89e86fca4
978b66d0-6c84-43ca-bdc2-8b6e22a7e1f3,90260,LAWNDALE,0.06,0.0025,0.0075,0.0325,0,27d3edcd-907b-4fb3-8ba6-80b7e1863cbd
bda43d95-48d4-4f45-b714-0313ea6bef92,90261,MANHATTAN BEACH,0.06,0.0025,0,0.0325,0,27d3edcd-907b-4fb3-8ba6-80b7e1863cbd
841795ba-56c7-489e-a202-1bf3433f3155,90262,LYNWOOD,0.06,0.0025,0.01,0.03,0,b6f4ed7d-4459-4250-86f7-f60725637433
f2d5d1b5-488c-438b-bd8d-3b925257a05a,90263,LOS ANGELES,0.06,0.0025,0,0.0325,0,d46c7ba2-fad6-4058-bd9b-61e81e7b2ad3
9a845491-5dd2-4575-8750-245b9194c122,90264,MALIBU,0.06,0.0025,0.005,0.0325,0,d46c7ba2-fad6-4058-bd9b-61e81e7b2ad3
859a1349-97a8-4750-a2f7-0e90d69d5cd9,90265,MALIBU,0.06,0.0025,0.005,0.0325,0,d46c7ba2-fad6-4058-bd9b-61e81e7b2ad3
65620fc1-bf67-4ec1-b4e4-1e2d0a0bd08c,90266,EL SEGUNDO,0.06,0.0025,0,0.0325,0,6343d220-b870-40a6-bd37-19ce69fe534f
6b8617d4-8c36-406f-aa23-add535768e23,90267,MANHATTAN BEACH,0.06,0.0025,0,0.0325,0,6343d220-b870-40a6-bd37-19ce69fe534f
a950488c-26ce-45ac-95ea-a966a530bb64,90270,VERNON,0.06,0.0025,0.0075,0.0325,0,b070082e-8c84-4854-b735-62b8e21557be
369d06a6-cc42-426e-b626-a8502535dea2,90272,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,e0629426-b175-438c-9bc9-3684bbc95ce8
eafa5f19-20fb-4537-8d47-e90890b1de3f,90274,LOMITA,0.06,0.0025,0.0075,0.0325,0,573a09c4-a3e2-47d9-a131-998766c3ee7c
be83339f-df9b-437b-9ebc-39789005ecb2,90275,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,1334172c-6e1b-40ee-b740-c1882d899766
1db12db6-a854-46b7-967c-d3169f0f825b,90277,TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT,0.06,0.0025,0.005,0.0325,0,c1e98fa9-8943-4919-aec4-026d493fb8af
8a21f64f-9b78-485d-a0b0-0022c94f1f00,90278,LAWNDALE,0.06,0.0025,0.0075,0.0325,0,c1e98fa9-8943-4919-aec4-026d493fb8af
b0660dc8-a13c-4022-9ae6-edf32c49ce0e,90280,CUDAHY,0.06,0.0025,0.0075,0.0325,0,24b95fac-a316-4c24-8347-f90ea376864a
a4fe8b4c-599c-4de9-9d6a-41ad4d44d471,90290,CALABASAS,0.06,0.0025,0,0.0325,0,1de25b64-fcbb-400e-9d5a-30668916d95a
4ac650ca-d774-434d-915f-335883be5d09,90291,SANTA MONICA,0.06,0.0025,0.01,0.03,0,5a4c49fa-524c-4ad9-bfe8-9fa16bea8fca
2ac7431d-fe4d-4bcb-bf5f-fbea1a9805d7,90292,CULVER CITY,0.06,0.0025,0.0075,0.0325,0,0dcb33ef-8740-43ab-960d-a11a8d99bd0a
4faf587b-865f-4e41-8d88-4659fc5dc5a5,90293,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,caf34d97-ace4-44af-851d-b331a0c26904
00932414-8196-40bc-936f-40a0d5696f26,90294,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,5a4c49fa-524c-4ad9-bfe8-9fa16bea8fca
1a13ea20-45ec-4470-82ae-37529982e12f,90295,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,0dcb33ef-8740-43ab-960d-a11a8d99bd0a
64c603ae-0c75-41cd-8dcb-5d84b76f2e83,90296,LOS ANGELES TOURISM MARKETING DISTRICT,0.06,0.0025,0,0.0325,0,caf34d97-ace4-44af-851d-b331a0c26904
26ed012b-0256-4fd8-8770-7b2a83c294ad,90301,INGLEWOOD,0.06,0.0025,0.005,0.0325,0,9107bec7-ff11-443f-b63c-8c4cc705a7dc
0249c815-4438-4ffd-be7b-5d8083a38193,90302,INGLEWOOD,0.06,0.0025,0.005,0.0325,0,9107bec7-ff11-443f-b63c-8c4cc705a7dc
8a5b7c0a-a495-48fc-b0d4-a2119154a915,90303,HAWTHORNE,0.06,0.0025,0.0075,0.0325,0,9107bec7-ff11-443f-b63c-8c4cc705a7dc
